title,body,rating,review_date,source,curated,reviewer_name,reviewer_email,product_id,product_handle,reply,reply_date,picture_urls,ip_address,location,metaobject_handle
Not worth it,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",2,2026-03-10 07:16:23 UTC,wizard,ok,Mikel Koepp,egnition_sample_4841@egnition.com,9027392667876.0,dr-martens-cavendish-3-eye-shoe-black,,,,,,review-08667cf1-28db-4a22-9540-27c4a3960378
A solid purchase,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again. Only downside was the slightly long shipping time.,4,2025-09-28 07:16:23 UTC,wizard,ok,Woodrow Mosciski,egnition_sample_3722@egnition.com,9027392667876.0,dr-martens-cavendish-3-eye-shoe-black,,,,,,review-d64d1e06-41ac-4da5-8df5-c0e2fb3815b0
Subpar material,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",2,2025-10-23 07:16:23 UTC,wizard,ok,Lesley Schowalter,egnition_sample_4200@egnition.com,9027392667876.0,dr-martens-cavendish-3-eye-shoe-black,,,,,,review-e7619fe3-47a6-4941-b1bf-b1b7841f176f
Does the job,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2025-09-13 07:16:23 UTC,wizard,ok,Edward Wunsch,egnition_sample_8865@egnition.com,9027392667876.0,dr-martens-cavendish-3-eye-shoe-black,,,,,,review-17db8c6f-fc6e-4bdf-95d1-395045155d82
Actually really good,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",5,2026-05-05 07:16:23 UTC,wizard,ok,Dixie Schmeler,egnition_sample_9903@egnition.com,9027392667876.0,dr-martens-cavendish-3-eye-shoe-black,,,,,,review-3b59a48f-c633-4c7b-85a4-98345ebc72dd
Mixed feelings,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2026-05-01 07:16:23 UTC,wizard,ok,Gillian Wilderman,egnition_sample_5781@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-12b1bbf4-2147-481f-a626-1956554193eb
Surprised by the quality,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,5,2025-10-23 07:16:23 UTC,wizard,ok,Aglae Cassin,egnition_sample_9805@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-382ae39c-156b-41d6-a6ce-5c47ecb80bfe
Not worth it,Save your money. There are better alternatives out there. This one started having issues within the first few days.,1,2025-06-22 07:16:23 UTC,wizard,ok,Ralph Gulgowski,egnition_sample_6422@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-9109a8a9-cf0f-429c-981f-c5ddc3f88df3
Could be better,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2025-07-29 07:16:23 UTC,wizard,ok,Caden O'Connell,egnition_sample_0113@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-2870cc3e-023e-4a27-96d7-6f66c12aff96
Subpar material,"The design is nice, but save your money. there are better alternatives out there. this one started having issues within the first few days.",2,2025-09-10 07:16:23 UTC,wizard,ok,Lenna Bernhard,egnition_sample_6067@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-d1896653-cc6f-489f-b2db-6c0911a7f97a
Disappointing,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",2,2026-01-12 07:16:23 UTC,wizard,ok,Lesley Schowalter,egnition_sample_4200@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-dde2a1be-5264-4774-91d7-5e49c44b1e4a
Does the job,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2026-02-17 07:16:23 UTC,wizard,ok,Hertha Rau,egnition_sample_8789@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-b55f8357-11e8-41af-a6e9-475398c135d1
Issues from day one,"The design is nice, but honestly, i'm quite disappointed. the material feels much cheaper than the photos suggested and it's already showing wear.",2,2025-11-24 07:16:23 UTC,wizard,ok,Kobe Abernathy,egnition_sample_7144@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-d7eab8a6-31e5-440d-ba48-1ebbc2a21713
It is okay,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2025-09-02 07:16:23 UTC,wizard,ok,Kobe Abernathy,egnition_sample_7144@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-c865d705-4db9-49f8-93b9-e13b145ee18e
Regret this purchase,"The design is nice, but save your money. there are better alternatives out there. this one started having issues within the first few days.",1,2026-01-25 07:16:23 UTC,wizard,ok,Gillian Wilderman,egnition_sample_5781@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-a558954a-8e4d-4065-a353-626e0915513c
Poor experience,Save your money. There are better alternatives out there. This one started having issues within the first few days.,2,2025-07-31 07:16:23 UTC,wizard,ok,Florida Leffler,egnition_sample_1011@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-b3eae2a1-458d-42aa-be4d-c875725b0fee
Regret this purchase,Save your money. There are better alternatives out there. This one started having issues within the first few days.,2,2025-12-23 07:16:23 UTC,wizard,ok,Jamaal Gusikowski,egnition_sample_2295@egnition.com,9027392635108.0,dr-martens-1461-dmc-3-eye-shoe-black-smooth,,,,,,review-e1ae3aa7-0a34-4bd3-a8cd-da5fe4ecb5cf
Decent enough,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2025-12-16 07:16:23 UTC,wizard,ok,Dixie Schmeler,egnition_sample_9903@egnition.com,9027420094692.0,fisher-price-shimmer-and-shine-genie-gem-microphone,,,,,,review-42326686-9efd-47fc-8dc8-95f7d5331930
Disappointing,"The design is nice, but the description was a bit misleading. it's much smaller than expected and the performance is subpar.",1,2025-07-08 07:16:23 UTC,wizard,ok,Russell Winfield,russel.winfield@example.com,9027420094692.0,fisher-price-shimmer-and-shine-genie-gem-microphone,,,,,,review-901f653d-7f0c-426d-8376-69f1b51f94ec
Decent enough,"The quality is acceptable, though there are a few minor finishing issues. It does what it's supposed to do.",3,2025-06-25 07:16:23 UTC,wizard,ok,Juliana Bogisich,egnition_sample_1818@egnition.com,9027419767012.0,fisher-price-shimmer-and-shine-wish-and-wear-genie-necklace,,,,,,review-730ee6a0-0a5b-45db-b718-cce0a6bbbe48
Mixed feelings,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2025-08-29 07:16:23 UTC,wizard,ok,Reilly Ebert,egnition_sample_5234@egnition.com,9027420094692.0,fisher-price-shimmer-and-shine-genie-gem-microphone,,,,,,review-3c6b2a37-d51b-4797-a97d-9441693ad15e
Not worth it,"The design is nice, but the description was a bit misleading. it's much smaller than expected and the performance is subpar.",1,2025-10-10 07:16:23 UTC,wizard,ok,Saul Veum,egnition_sample_3306@egnition.com,9027420094692.0,fisher-price-shimmer-and-shine-genie-gem-microphone,,,,,,review-9a6dbae6-7e2f-44ec-bae6-93450f9e1d24
Exceeded expectations,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again. Only downside was the slightly long shipping time.,4,2025-11-05 07:16:23 UTC,wizard,ok,Kobe Abernathy,egnition_sample_7144@egnition.com,9027419111652.0,megablocks-halo-brute-chopper-raid,,,,,,review-ee5b2f8d-cb1d-482b-892d-be7e101538eb
Issues from day one,The description was a bit misleading. It's much smaller than expected and the performance is subpar.,2,2025-10-03 07:16:23 UTC,wizard,ok,Louvenia Schiller,egnition_sample_7133@egnition.com,9027419406564.0,megablocks-call-of-duty-atlas-mobile-turret,,,,,,review-a74c8d7e-7985-440d-a493-38c7f492481c
Surprised by the quality,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again. Only downside was the slightly long shipping time.,5,2025-05-27 07:16:23 UTC,wizard,ok,Caden O'Connell,egnition_sample_0113@egnition.com,9027419767012.0,fisher-price-shimmer-and-shine-wish-and-wear-genie-necklace,,,,,,review-5d7b85ab-7d7e-4eca-a2e4-2fa4a8388b8a
Exactly as described,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch. Only downside was the slightly long shipping time.",5,2026-01-21 07:16:23 UTC,wizard,ok,Alexandrine Veum,egnition_sample_2376@egnition.com,9027419111652.0,megablocks-halo-brute-chopper-raid,,,,,,review-d5a3852b-d777-4a52-93e0-d91200c8934c
Exceeded expectations,Exactly what I was looking for. I've tried other brands before but this one feels much more durable. Only downside was the slightly long shipping time.,4,2026-01-06 07:16:23 UTC,wizard,ok,Lisette Sawayn,egnition_sample_2922@egnition.com,9027419406564.0,megablocks-call-of-duty-atlas-mobile-turret,,,,,,review-e3c52046-2bc3-48af-8c09-9993df05a7a3
Regret this purchase,Save your money. There are better alternatives out there. This one started having issues within the first few days.,1,2026-03-20 07:16:23 UTC,wizard,ok,Leonie Ortiz,egnition_sample_3315@egnition.com,9027419111652.0,megablocks-halo-brute-chopper-raid,,,,,,review-579f450f-d082-4bc9-ae61-5f409200aee2
Regret this purchase,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",2,2025-06-09 07:16:23 UTC,wizard,ok,Reilly Ebert,egnition_sample_5234@egnition.com,9027418882276.0,fisher-price-mega-bloks-elephant-parade,,,,,,review-dcadec36-a3b2-4c3a-a214-6fda60872e2e
Poor experience,"The design is nice, but i really wanted to like this, but it arrived with a slight defect. customer service was okay, but the product isn't great.",1,2025-10-17 07:16:23 UTC,wizard,ok,Jamaal Gusikowski,egnition_sample_2295@egnition.com,9027419111652.0,megablocks-halo-brute-chopper-raid,,,,,,review-d0781565-48a3-4556-9913-34b9336151e9
Decent enough,"Shipping was fast, but the item itself is just okay. It fits the description but nothing more.",3,2025-11-20 07:16:23 UTC,wizard,ok,Hettie Bogisich,egnition_sample_8915@egnition.com,9027418521828.0,mega-bloks-freddy-firetruck,,,,,,review-f60b333c-fbe6-4605-98f3-3ea16ba79aca
Value for money,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,5,2025-07-28 07:16:23 UTC,wizard,ok,Gillian Wilderman,egnition_sample_5781@egnition.com,9027418882276.0,fisher-price-mega-bloks-elephant-parade,,,,,,review-c7492ef7-1150-45f8-8d96-6180d316f2a9
Subpar material,Save your money. There are better alternatives out there. This one started having issues within the first few days.,2,2025-06-08 07:16:23 UTC,wizard,ok,Edward Wunsch,egnition_sample_8865@egnition.com,9027418128612.0,mega-bloks-halo-wireless-attack-mantis-set,,,,,,review-7248a3b3-1d72-4111-93c2-1e259fa324c1
Decent enough,"Good enough, but I feel like it could be a bit more sturdy. I'll keep it, but I'm not totally in love with it.",3,2025-10-26 07:16:23 UTC,wizard,ok,Darlene Hartmann,egnition_sample_7284@egnition.com,9027418128612.0,mega-bloks-halo-wireless-attack-mantis-set,,,,,,review-e1b54b0e-9222-4cc8-81cb-57c7197bafa3
Issues from day one,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",1,2025-11-18 07:16:23 UTC,wizard,ok,Lafayette Rowe,egnition_sample_8385@egnition.com,9027418128612.0,mega-bloks-halo-wireless-attack-mantis-set,,,,,,review-d4b145ec-196c-476f-9053-ca6cfec3e3e4
Issues from day one,Save your money. There are better alternatives out there. This one started having issues within the first few days.,1,2026-01-15 07:16:23 UTC,wizard,ok,Jose Treutel,egnition_sample_1884@egnition.com,9027417800932.0,megablocks-call-of-duty-wraith-attack,,,,,,review-0e993a38-d457-4cec-bd49-3097f0d87f3d
Exceeded expectations,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,5,2026-04-04 07:16:23 UTC,wizard,ok,Heloise Murazik,egnition_sample_3331@egnition.com,9027418128612.0,mega-bloks-halo-wireless-attack-mantis-set,,,,,,review-4794f505-7505-4008-a86c-b964aa0910f3
Actually really good,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch. Only downside was the slightly long shipping time.",4,2025-10-11 07:16:23 UTC,wizard,ok,Imogene Wiegand,egnition_sample_8914@egnition.com,9027417800932.0,megablocks-call-of-duty-wraith-attack,,,,,,review-8960263e-c35d-4cdd-8f0c-fc56fcf4853b
Actually really good,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,5,2026-04-12 07:16:23 UTC,wizard,ok,Louvenia Schiller,egnition_sample_7133@egnition.com,9027417473252.0,thomas-and-friends-megabloks-sodar-adventures,,,,,,review-4ce27caa-2efd-4c64-a27e-faf14299f439
Not worth it,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",2,2025-08-11 07:16:23 UTC,wizard,ok,Alexandra Hill,egnition_sample_4088@egnition.com,9027417473252.0,thomas-and-friends-megabloks-sodar-adventures,,,,,,review-595587df-d921-426c-a613-976ee9305b49
Actually really good,Exactly what I was looking for. I've tried other brands before but this one feels much more durable. Only downside was the slightly long shipping time.,4,2025-11-01 07:16:23 UTC,wizard,ok,Madisyn Romaguera,egnition_sample_1637@egnition.com,9027417800932.0,megablocks-call-of-duty-wraith-attack,,,,,,review-ec5255a6-7b62-4cdf-ad60-750303393d97
Surprised by the quality,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",5,2025-08-17 07:16:23 UTC,wizard,ok,Lafayette Rowe,egnition_sample_8385@egnition.com,9027417473252.0,thomas-and-friends-megabloks-sodar-adventures,,,,,,review-67bc7c1f-ea74-46aa-bd99-afa94f615aa6
Value for money,"I was skeptical at first, but after using it for a week, I'm genuinely impressed. The build quality is top-notch.",5,2025-05-23 07:16:23 UTC,wizard,ok,Colton Roob,egnition_sample_1089@egnition.com,9027417178340.0,mega-bloks-thomas-and-friends,,,,,,review-b1550b7a-eefe-4aee-9636-f5fd724e9c04
Value for money,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point.,5,2025-05-18 07:16:23 UTC,wizard,ok,Russell Winfield,russel.winfield@example.com,9027417178340.0,mega-bloks-thomas-and-friends,,,,,,review-29309dce-0974-4ee2-9e61-33095b5d2553
A solid purchase,Arrived earlier than expected! It looks great and functions perfectly. Definitely worth the price point. Only downside was the slightly long shipping time.,4,2025-12-15 07:16:23 UTC,wizard,ok,Reilly Ebert,egnition_sample_5234@egnition.com,9027416817892.0,mega-bloks-big-building-bag,,,,,,review-442abbf9-8a9f-4412-9908-a8934b94ab01
Surprised by the quality,Solid product. It has a premium feel to it and the packaging was very secure. Would definitely buy again. Only downside was the slightly long shipping time.,4,2025-09-08 07:16:23 UTC,wizard,ok,Madelynn Hauck,egnition_sample_2826@egnition.com,9027416817892.0,mega-bloks-big-building-bag,,,,,,review-aa96b8e3-776f-401c-80f4-863d7d275f21
Decent enough,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2025-10-26 07:16:23 UTC,wizard,ok,Gillian Wilderman,egnition_sample_5781@egnition.com,9027417178340.0,mega-bloks-thomas-and-friends,,,,,,review-f9683f9c-d058-4408-b102-f0e3f13899a3
Poor experience,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",1,2025-05-29 07:16:23 UTC,wizard,ok,Reilly Ebert,egnition_sample_5234@egnition.com,9027416490212.0,megablocks-call-of-duty-seal-sub-recon,,,,,,review-13ab6c75-f844-46fa-8b55-8174a7990ef8
Subpar material,"I really wanted to like this, but it arrived with a slight defect. Customer service was okay, but the product isn't great.",2,2026-01-19 07:16:23 UTC,wizard,ok,Ralph Gulgowski,egnition_sample_6422@egnition.com,9027416817892.0,mega-bloks-big-building-bag,,,,,,review-76224a83-d8f9-4cc4-a3d3-60841c55fb1a
Value for money,Exactly what I was looking for. I've tried other brands before but this one feels much more durable.,5,2025-07-06 07:16:23 UTC,wizard,ok,Lenna Bernhard,egnition_sample_6067@egnition.com,9027416490212.0,megablocks-call-of-duty-seal-sub-recon,,,,,,review-3bb5b4cc-6413-4cc4-bbe7-ba350bb0bc54
Average quality,"It's a decent product for the price, but don't expect anything mind-blowing. It works fine for basic needs.",3,2025-11-23 07:16:23 UTC,wizard,ok,Keegan Gutmann,egnition_sample_7358@egnition.com,9027416490212.0,megablocks-call-of-duty-seal-sub-recon,,,,,,review-76bf8e0d-4961-482f-a222-d9fd38187f14
Issues from day one,"Honestly, I'm quite disappointed. The material feels much cheaper than the photos suggested and it's already showing wear.",1,2025-11-29 07:16:23 UTC,wizard,ok,Jarret Nikolaus,egnition_sample_4453@egnition.com,9027416817892.0,mega-bloks-big-building-bag,,,,,,review-7279aaf7-05a4-496a-bf67-29b6a71a59a7
